7.853999999999999870e-01,0.000000000000000000e+00,-3.141589999999999883e+00,-7.853999999999999870e-01,1.570799999999999974e+00,5.000000000000000278e-02
-2.328759999999999941e+00,1.542499999999999982e-01,-2.526209999999999845e+00,-5.953399999999999803e-01,1.246690000000000076e+00,3.098009999999999931e+00
-1.472000000000000045e-02,-2.489930000000000199e+00,2.760979999999999990e+00,-2.501030000000000086e+00,-2.489430000000000032e+00,1.849820000000000020e+00
8.169600000000000195e-01,1.096799999999999997e+00,-2.894820000000000171e+00,3.030640000000000001e+00,-2.919579999999999842e+00,9.885300000000000198e-01
4.688599999999999990e-01,2.182370000000000143e+00,-1.523900000000000032e+00,-1.425159999999999982e+00,4.472499999999999809e-01,-9.168999999999999373e-02
-1.496329999999999938e+00,2.700899999999999967e-01,2.059079999999999799e+00,-1.763779999999999903e+00,-1.241880000000000095e+00,2.256219999999999892e+00
2.791279999999999983e+00,-4.892799999999999927e-01,3.109269999999999978e+00,-3.970699999999999785e-01,1.684169999999999945e+00,4.459299999999999931e-01
1.150400000000000034e-01,1.501460000000000017e+00,-8.115700000000000136e-01,-1.926220000000000043e+00,-2.642360000000000042e+00,2.764289999999999914e+00
-1.533279999999999976e+00,2.011300000000000032e-01,6.206500000000000350e-01,-2.270610000000000017e+00,1.462499999999999911e+00,-2.318639999999999812e+00
2.434199999999999975e-01,-1.703580000000000094e+00,-2.728380000000000027e+00,2.986969999999999903e+00,1.596459999999999990e+00,-1.803809999999999913e+00
-1.306710000000000038e+00,-3.442700000000000204e-01,2.984820000000000029e+00,2.111159999999999926e+00,1.376980000000000093e+00,-2.774400000000000199e-01
5.915099999999999802e-01,-4.870900000000000230e-01,-2.478870000000000129e+00,1.765509999999999913e+00,1.645100000000000007e+00,-2.192940000000000111e+00
1.586799999999999877e-01,6.097500000000000142e-01,-2.761919999999999931e+00,6.117000000000000215e-01,1.409319999999999906e+00,-1.771779999999999911e+00
8.124299999999999855e-01,5.283400000000000318e-01,-2.155580000000000052e+00,1.590999999999999914e-01,1.589939999999999909e+00,-2.388599999999999834e+00
5.370700000000000474e-01,3.749000000000000110e-01,-2.197319999999999940e+00,2.569000000000000172e-01,1.542319999999999913e+00,-2.110259999999999803e+00
5.251900000000000457e-01,3.733199999999999852e-01,-2.151400000000000201e+00,2.069100000000000106e-01,1.570729999999999960e+00,-2.095909999999999940e+00
